Format Version,1.0,
Take Name,TrunkStability_DS_MOCAP_Raw_9,
Capture Frame Rate,1920.00,
Export Frame Rate,120.00,
Capture Start Time,09 Aug 2021 09:22:57 -0400,
Total Frames In Take,1605,
Total Exported Frames,25680,
Coordinate Space,Local,
Device Name,NIDAQ USB-6343 (BNC) 31369206,
Device Type,1,
Device Channel Count,10,
Mocap Rate,120.00,
Mocap Rate Multiple,16.00

MocapFrame, MocapTime, DeviceFrame,ESR,ESL,IntOblR,IntOblL,LatR,LatL,AbsR,AbsL,ExtOblR,ExtOblL
12,0.100000,196,-0.000054,-0.007610,0.020971,0.024585,0.001588,-0.011224,-0.027978,0.023599,0.016372,-0.001697
12,0.100000,197,0.000274,-0.006624,0.021956,0.024585,0.006845,-0.008596,-0.038819,0.024585,0.013415,-0.004325
12,0.100000,198,0.009144,-0.006953,0.020314,0.024256,0.004874,-0.008596,-0.024364,0.012101,-0.002025,-0.009910
12,0.100000,199,-0.003011,-0.009253,0.027213,0.022613,0.002902,-0.011552,-0.029621,0.022942,0.017029,-0.025350
12,0.100000,200,0.001260,-0.008596,0.019657,0.024256,0.002574,-0.010567,-0.026664,0.020642,0.015386,0.013415
12,0.100000,201,0.000931,-0.008596,0.023599,0.021299,0.000603,-0.008596,-0.027650,0.021628,0.008487,0.007173
12,0.100000,202,-0.000711,-0.007610,0.023599,0.021628,-0.000711,-0.003668,-0.027650,0.021628,0.014729,0.010787
12,0.100000,203,-0.001368,-0.012209,0.020642,0.022285,-0.003668,-0.010238,-0.031263,0.020314,0.020314,0.015386
12,0.100000,204,-0.003339,-0.006296,0.011772,0.023928,-0.008267,-0.009253,-0.029949,0.019000,0.038382,0.010130
12,0.100000,205,-0.001368,-0.005967,0.018014,0.025899,-0.018780,-0.007610,-0.029621,0.020642,0.028527,0.016043
12,0.100000,206,0.000931,-0.003339,0.017357,0.020642,-0.003011,-0.001697,-0.031263,0.021956,0.026227,0.034769
12,0.100000,207,-0.010567,-0.002354,0.016700,0.022285,-0.004325,-0.003339,-0.033891,0.023599,0.038382,0.036740
13,0.108333,208,0.003560,-0.013852,0.021299,0.021299,0.000603,-0.007282,-0.030278,0.019985,0.033126,0.036411
13,0.108333,209,0.000931,-0.003339,0.022613,0.016043,0.008816,-0.009581,-0.029621,0.022613,0.032469,0.043967
13,0.108333,210,-0.000383,-0.005967,0.019328,0.028527,-0.000711,-0.007610,-0.029292,0.023599,0.035754,0.044624
13,0.108333,211,-0.000054,-0.006624,0.017357,0.023928,0.013415,-0.008267,-0.026993,0.023599,0.037397,0.053494
13,0.108333,212,-0.005310,-0.003996,0.014401,0.023270,0.015058,-0.005967,-0.030278,0.024256,0.044624,0.053494
13,0.108333,213,-0.000383,-0.004325,0.016043,0.020971,0.018671,-0.004982,-0.027978,0.021299,0.047252,0.051851
13,0.108333,214,-0.000711,-0.004325,0.017357,0.013744,0.020971,-0.002682,-0.029949,0.021628,0.042324,0.057108
13,0.108333,215,-0.001040,-0.007282,0.012429,0.021628,0.025570,-0.003011,-0.028307,0.021956,0.035754,0.059407
13,0.108333,216,-0.000383,-0.008924,0.014072,0.021956,0.022613,-0.003668,-0.028635,0.023599,0.029184,0.050866
13,0.108333,217,-0.010567,-0.007610,0.013415,0.020642,0.016372,0.005531,-0.035205,0.022285,0.029512,0.049880
13,0.108333,218,0.004217,-0.004325,0.006516,0.022942,0.009144,0.002574,-0.029292,0.023599,0.036740,0.034440
13,0.108333,219,0.000274,-0.008267,0.016372,0.027870,0.005859,0.004217,-0.030935,0.025570,0.031483,0.021956
13,0.108333,220,0.001588,-0.004982,0.015715,0.019657,0.005202,0.007173,-0.030606,0.025899,0.012101,0.043638
13,0.108333,221,0.002245,-0.006953,0.016043,0.021956,0.005531,-0.002025,-0.027321,0.023599,0.016043,0.025242
13,0.108333,222,-0.001697,-0.005310,0.016043,0.022942,0.007502,0.006845,-0.029292,0.032797,0.017686,0.033783
13,0.108333,223,-0.001368,-0.003996,0.020971,0.020314,0.010787,0.005859,-0.023379,0.028198,-0.011224,0.024256
14,0.116667,224,0.000274,-0.006624,0.015058,0.019985,0.010787,0.003231,-0.026664,0.026227,0.022942,0.030169
14,0.116667,225,-0.001368,-0.008267,0.017686,0.026227,-0.000711,0.004545,-0.026993,0.026556,0.011115,0.023599
14,0.116667,226,-0.000383,-0.010895,0.014729,0.021956,0.000931,0.002902,-0.021408,0.026556,0.015386,0.003888
14,0.116667,227,-0.003339,-0.004653,0.014729,0.022613,0.000603,0.008816,-0.029621,0.023599,-0.006953,0.008159
14,0.116667,228,-0.002682,-0.007282,0.011444,0.025570,0.000274,0.007173,-0.028307,0.024585,0.000603,-0.007282
14,0.116667,229,-0.002682,-0.005967,0.019985,0.018671,0.003888,0.002902,-0.027321,0.025242,0.002245,-0.000383
14,0.116667,230,-0.000383,-0.006624,0.017686,0.022942,0.007830,-0.002025,-0.027650,0.023270,-0.004325,-0.005967
14,0.116667,231,0.004217,-0.006624,0.019985,0.021956,0.007173,0.006188,-0.033563,0.025242,-0.003339,0.001588
14,0.116667,232,-0.000383,-0.003996,0.021299,0.022942,0.003560,0.005531,-0.029621,0.026556,0.009144,0.009144
14,0.116667,233,-0.001697,-0.004653,0.013415,0.024256,0.003231,0.005531,-0.030278,0.020971,-0.001368,0.036411
14,0.116667,234,0.000603,-0.008596,0.021299,0.025899,0.003888,0.002574,-0.030935,0.023599,0.016043,0.009801
14,0.116667,235,-0.000383,-0.007939,0.017686,0.027213,0.002902,0.003560,-0.030606,0.023599,0.017357,0.018014
14,0.116667,236,-0.002682,-0.011552,0.019985,0.024256,0.001260,-0.001040,-0.030606,0.021299,0.022942,0.018343
14,0.116667,237,0.000603,-0.010567,0.018671,0.023599,-0.002682,-0.003339,-0.032249,0.019657,0.050866,0.029512
14,0.116667,238,-0.002682,-0.009581,0.019000,0.021299,-0.000383,-0.002354,-0.028964,0.019000,0.002574,0.063021
14,0.116667,239,0.000603,-0.010238,0.018343,0.020971,-0.001368,-0.002354,-0.029292,0.021299,0.020642,0.010458
15,0.125000,240,-0.003996,-0.009910,0.017686,0.019985,-0.004653,0.007173,-0.029292,0.022942,0.021956,0.045281
15,0.125000,241,-0.003996,-0.009581,0.021299,0.019328,-0.001697,-0.005639,-0.029292,0.021299,0.027213,0.049223
15,0.125000,242,-0.000383,-0.006953,0.017686,0.023270,-0.004982,-0.003668,-0.028964,0.025242,0.061050,0.055465
15,0.125000,243,0.001260,-0.008924,0.019000,0.010130,-0.003668,-0.005310,-0.027978,0.025570,0.029841,0.065321
15,0.125000,244,0.002574,-0.006296,0.017357,0.019000,0.003888,-0.006953,-0.029621,0.026556,0.038711,0.053822
15,0.125000,245,0.003888,-0.006953,0.020971,0.023928,-0.002025,-0.001368,-0.028964,0.023928,0.027870,0.057765
15,0.125000,246,0.006516,-0.008596,0.020642,0.023270,-0.001697,-0.004325,-0.026993,0.012101,0.032469,0.054480
15,0.125000,247,-0.000383,-0.009910,0.028855,0.022942,0.001260,-0.003996,-0.030278,0.023270,0.020971,0.071562
15,0.125000,248,0.002245,-0.010238,0.017029,0.024256,0.004874,-0.001697,-0.028964,0.021956,0.033783,0.068277
15,0.125000,249,-0.000054,-0.009910,0.019328,0.025242,0.009473,-0.013523,-0.028635,0.021628,0.020971,0.036740
15,0.125000,250,-0.000711,-0.008596,0.018014,0.023928,0.015715,0.002245,-0.039148,0.021956,0.024913,0.044624
15,0.125000,251,-0.004325,0.000931,0.018343,0.023599,0.011115,-0.005967,-0.026007,0.025570,0.008487,0.042653
15,0.125000,252,-0.004325,-0.008924,0.019000,0.023599,0.010130,-0.004653,-0.030278,0.021299,0.057108,0.026556
15,0.125000,253,-0.001368,-0.009910,0.019985,0.026884,0.001917,-0.005639,-0.031263,0.023599,0.022613,0.043967
15,0.125000,254,-0.000054,-0.008267,0.017686,0.025242,0.015058,-0.013195,-0.029292,0.023270,0.018343,0.044624
15,0.125000,255,0.000274,-0.008596,0.017029,0.021956,0.006845,-0.003668,-0.027650,0.027213,0.002245,0.015058
16,0.133333,256,-0.003011,-0.008924,0.020314,0.020314,0.008487,-0.004325,-0.031592,0.024256,-0.002354,0.021956
16,0.133333,257,-0.000383,-0.012538,0.020314,0.014072,0.007173,-0.003668,-0.030935,0.024256,0.011115,0.016043
16,0.133333,258,-0.001368,-0.009910,0.018671,0.021628,-0.004325,-0.003339,-0.029292,0.023270,0.004874,0.012429
16,0.133333,259,-0.002025,-0.006953,0.018014,0.019328,0.010130,-0.006296,-0.029292,0.023599,0.004217,-0.002025
16,0.133333,260,-0.010238,-0.008267,0.018014,0.019657,0.016700,-0.002682,-0.035205,0.024585,0.015715,0.005859
16,0.133333,261,-0.001368,-0.008924,0.017029,0.020971,0.014729,-0.002025,-0.032249,0.023599,0.012429,0.012758
16,0.133333,262,-0.001040,-0.006296,0.019657,0.009801,0.010458,-0.001040,-0.029621,0.024256,0.010458,0.008816
16,0.133333,263,-0.000383,-0.006624,0.020642,0.024913,0.003560,-0.000383,-0.031263,0.022613,0.009801,0.007830
16,0.133333,264,0.000274,-0.007610,0.019000,0.019328,0.003560,-0.003011,-0.026993,0.019657,0.011772,0.008487
16,0.133333,265,0.000274,-0.009910,0.018343,0.021956,0.003231,-0.000711,-0.030935,0.021628,0.016043,0.009473
16,0.133333,266,-0.001040,-0.008596,0.013744,0.021956,-0.001368,-0.000711,-0.031263,0.022613,0.027870,-0.001040
16,0.133333,267,-0.002354,-0.007939,0.022942,0.023928,-0.002025,-0.002025,-0.030278,0.022942,0.019657,-0.008924
16,0.133333,268,-0.002682,-0.007282,0.019000,0.022613,0.004545,-0.000054,-0.029621,0.021299,0.021299,0.017686
16,0.133333,269,-0.000383,-0.008924,0.021628,0.021628,0.000603,-0.002354,-0.024364,0.020642,0.011444,0.027541
16,0.133333,270,0.001588,-0.015494,0.020314,0.021956,0.004217,-0.004325,-0.029621,0.021628,0.021956,0.035097
16,0.133333,271,0.001588,-0.004653,0.017029,0.022285,0.005202,-0.005310,-0.027650,0.025899,0.024913,0.026884
17,0.141667,272,0.000931,-0.008596,0.018014,0.021628,0.009144,-0.004982,-0.027650,0.022285,0.028198,0.043967
17,0.141667,273,-0.003011,-0.006624,0.021956,0.024913,-0.001040,-0.002025,-0.028964,0.023270,0.031483,0.041010
17,0.141667,274,0.003560,-0.009581,0.022613,0.022285,0.006845,-0.001040,-0.030935,0.024256,0.028855,0.045281
17,0.141667,275,0.005859,-0.011881,0.022285,0.021299,0.005859,-0.000383,-0.027321,0.017029,0.024585,0.033783
17,0.141667,276,-0.001368,-0.006624,0.024256,0.025570,0.006516,-0.000054,-0.028635,0.024256,0.037397,0.023928
17,0.141667,277,-0.001040,-0.006624,0.020314,0.017357,0.009144,-0.005967,-0.026993,0.022613,0.032797,0.055137
17,0.141667,278,-0.001368,-0.007282,0.018671,0.022285,0.011444,-0.010895,-0.029292,0.025570,0.028855,0.045938
17,0.141667,279,-0.001368,-0.007610,0.019985,0.019985,0.012429,-0.007282,-0.032906,0.022285,0.031155,0.041667
17,0.141667,280,-0.000711,-0.003996,0.021299,0.020642,0.009801,-0.005967,-0.026664,0.023928,0.026556,0.036411
17,0.141667,281,-0.004325,-0.008596,0.016372,0.023928,0.007173,-0.002682,-0.029292,0.022285,0.033783,0.012758
17,0.141667,282,-0.003011,-0.005310,0.015715,0.021299,0.008487,-0.003668,-0.027978,0.021628,0.032140,0.031155
17,0.141667,283,-0.003668,-0.005967,0.019328,0.021956,0.008159,0.002902,-0.026664,0.024256,0.024585,0.036083
17,0.141667,284,-0.007282,-0.006953,0.020642,0.023928,0.009801,-0.002682,-0.026335,0.024585,0.025570,0.027213
17,0.141667,285,0.001260,-0.012866,0.019657,0.025899,0.006845,-0.003339,-0.028635,0.024256,0.045281,0.028855
17,0.141667,286,0.000603,-0.009910,0.019328,0.025242,0.008159,-0.006296,-0.028964,0.022285,0.011115,0.027870
17,0.141667,287,0.004217,-0.009253,0.019985,0.021956,0.017029,-0.005639,-0.029292,0.024256,0.018671,0.002902
18,0.150000,288,0.000931,-0.004653,0.018014,0.026556,0.012429,-0.001697,-0.031592,0.025242,0.014072,0.019985
18,0.150000,289,-0.002682,-0.004325,0.017357,0.024585,0.013744,-0.006624,-0.032906,0.029841,0.015386,0.023599
18,0.150000,290,0.004545,-0.012866,0.018014,0.023928,0.013086,-0.007610,-0.028964,0.024256,0.015715,0.004217
18,0.150000,291,0.002574,-0.007282,0.020642,0.024256,0.013415,-0.009581,-0.028635,0.027541,0.012429,0.011772
18,0.150000,292,0.002574,-0.008924,0.018343,0.022613,0.019985,-0.008267,-0.027321,0.028855,0.002902,0.003560
18,0.150000,293,0.001588,-0.010238,0.019000,0.023928,0.010787,-0.010567,-0.020422,0.028527,0.004545,0.001588
18,0.150000,294,-0.005639,-0.006953,0.019657,0.023270,0.012429,-0.007282,-0.029621,0.035426,0.010130,0.014401
18,0.150000,295,0.001917,-0.005967,0.015058,0.022942,0.012758,-0.005967,-0.027978,0.025242,0.011772,0.023599
18,0.150000,296,0.000274,-0.009253,0.018343,0.028198,0.009801,-0.000383,-0.031592,0.027213,0.010130,0.005202
18,0.150000,297,-0.001368,-0.007939,0.017357,0.025570,0.008816,0.004874,-0.031263,0.026884,0.020314,0.020971
18,0.150000,298,-0.000054,-0.006296,0.016043,0.022613,0.011444,0.002574,-0.031920,0.023599,0.026227,0.017029
18,0.150000,299,-0.001697,-0.001040,0.015386,0.024256,0.016372,0.004874,-0.028635,0.028855,0.039368,0.032140
18,0.150000,300,0.000931,-0.009253,0.019000,0.025242,0.017686,0.006516,-0.030606,0.024585,0.006188,0.046924
18,0.150000,301,-0.000711,-0.007282,0.014729,0.023270,0.023928,0.007502,-0.029949,0.024585,0.023270,0.027870
18,0.150000,302,0.000931,-0.009910,0.016372,0.020971,0.011115,0.013086,-0.030606,0.025242,0.019985,0.041339
18,0.150000,303,-0.000711,-0.009910,0.019985,0.020642,0.010130,0.003888,-0.029292,0.026227,0.033783,0.047909
19,0.158333,304,-0.003668,-0.000054,0.018343,0.022285,0.008816,0.005202,-0.026007,0.028855,0.043638,0.049552
19,0.158333,305,-0.001697,-0.010238,0.014729,0.030498,0.009144,0.003231,-0.027978,0.025242,0.029512,0.046595
19,0.158333,306,-0.002025,-0.007610,0.016372,0.024913,0.005859,0.006188,-0.028307,0.025899,0.033454,0.058093
19,0.158333,307,-0.000383,-0.007939,0.016700,0.023928,0.006516,0.004545,-0.029292,0.024585,0.032797,0.059079
19,0.158333,308,0.003888,-0.009910,0.020642,0.024256,0.006188,0.002245,-0.026335,0.014072,0.028527,0.063349
19,0.158333,309,-0.002682,-0.010567,0.019657,0.025242,0.000931,0.003888,-0.024364,0.027541,0.030826,0.066963
19,0.158333,310,-0.002025,-0.012866,0.020642,0.020314,0.003231,0.001588,-0.027321,0.022285,0.039368,0.086017
19,0.158333,311,-0.002025,-0.010238,0.017686,0.026227,-0.008596,0.001588,-0.030278,0.024585,0.032797,0.064335
19,0.158333,312,-0.001697,-0.009910,0.018671,0.022942,0.004545,0.004874,-0.028635,0.020971,0.025242,0.061378
19,0.158333,313,0.005859,-0.008924,0.016372,0.024256,0.000274,0.003560,-0.025021,0.023270,0.001588,0.036740
19,0.158333,314,-0.000054,-0.005310,0.005202,0.023270,-0.000711,0.002245,-0.031263,0.023599,0.012429,0.030498
19,0.158333,315,-0.000054,-0.009910,0.017357,0.010130,-0.002025,0.002902,-0.028964,0.022613,0.002245,0.049552
19,0.158333,316,-0.000711,-0.008596,0.015386,0.023270,-0.003339,0.002902,-0.028964,0.022942,0.000931,0.026884
19,0.158333,317,-0.002025,-0.006953,0.016700,0.024256,-0.003011,0.000603,-0.029292,0.023599,0.007173,0.014072
19,0.158333,318,-0.003668,-0.009253,0.017686,0.025242,-0.003668,0.007502,-0.028307,0.023928,0.011115,0.027541
19,0.158333,319,-0.003339,-0.006624,0.008487,0.026556,-0.002682,0.001260,-0.028307,0.020642,0.036411,0.013086
20,0.166667,320,-0.002682,-0.006624,0.015715,0.026227,-0.009581,0.002574,-0.027978,0.023270,0.013415,0.026556
20,0.166667,321,-0.000383,-0.006624,0.017029,0.021299,-0.001697,0.004217,-0.028964,0.024913,0.006845,0.024585
20,0.166667,322,0.003888,-0.006953,0.019328,0.022285,0.006188,0.004874,-0.025021,0.023599,0.013086,0.009473
20,0.166667,323,0.003231,-0.003339,0.019000,0.023599,0.007502,0.008159,-0.024693,0.022285,-0.003996,0.003231
20,0.166667,324,-0.000054,-0.005310,0.013744,0.025570,0.008159,0.007173,-0.024693,0.024256,-0.003996,0.006188
20,0.166667,325,-0.000054,-0.009910,0.020314,0.027213,0.017029,0.005859,-0.026007,0.026556,-0.000383,-0.001697
20,0.166667,326,-0.000383,-0.009581,0.021299,0.022942,0.013086,0.002245,-0.025350,0.024256,-0.008924,-0.007610
20,0.166667,327,-0.003668,-0.008924,0.021628,0.025899,0.013086,0.001588,-0.025678,0.029841,-0.018451,-0.010567
20,0.166667,328,0.003231,-0.004325,0.020642,0.025242,0.012429,0.002574,-0.025021,0.025899,-0.012209,-0.003339
20,0.166667,329,-0.001368,-0.009910,0.018343,0.026556,0.010130,0.005531,-0.026664,0.021956,0.006845,-0.014509
20,0.166667,330,0.002574,-0.009253,0.024585,0.027213,0.011115,0.007173,-0.026335,0.023599,0.006516,-0.000711
20,0.166667,331,0.002245,-0.006296,0.021956,0.024913,0.010787,0.005859,-0.025678,0.020971,0.006188,0.007830
20,0.166667,332,0.005531,-0.006296,0.021628,0.025570,0.016700,0.009473,-0.026993,0.020642,0.003560,0.014729
20,0.166667,333,0.000603,-0.014180,0.021299,0.023599,0.021299,0.010458,-0.029621,0.018014,0.039696,0.014729
20,0.166667,334,-0.000383,-0.007939,0.019985,0.026227,0.023599,0.012429,-0.029292,0.021956,0.025899,-0.000383
20,0.166667,335,0.001917,-0.007610,0.020642,0.026227,0.031483,0.005531,-0.028307,0.020642,0.017029,0.029512
21,0.175000,336,-0.000054,-0.007939,0.021628,0.026556,0.031155,0.004545,-0.027978,0.021299,0.025242,0.032797
21,0.175000,337,0.003560,-0.005310,0.021299,0.024256,0.026556,0.014401,-0.025021,0.018671,0.016043,0.024585
21,0.175000,338,-0.001368,-0.011224,0.022942,0.022285,0.023270,0.011772,-0.025350,0.023599,-0.003996,0.036083
21,0.175000,339,-0.002354,-0.005639,0.022613,0.018014,0.018343,0.009144,-0.026664,0.023928,0.038054,0.042653
21,0.175000,340,-0.003011,-0.007282,0.021628,0.026556,0.009473,0.005202,-0.026664,0.023270,0.031483,0.045281
21,0.175000,341,0.001917,-0.009581,0.020314,0.023270,0.017029,0.003560,-0.028635,0.024585,0.038054,0.043638
21,0.175000,342,-0.000711,-0.008924,0.023599,0.023599,0.014729,-0.003339,-0.029292,0.026884,0.032140,0.051851
21,0.175000,343,-0.000711,-0.008267,0.019985,0.022942,0.012429,-0.005310,-0.027321,0.025570,0.026556,0.041339
21,0.175000,344,-0.001368,-0.005967,0.022285,0.018671,0.009473,-0.004982,-0.027321,0.026556,0.025570,0.029841
21,0.175000,345,-0.002682,-0.007610,0.019657,0.023928,0.005531,-0.001040,-0.026664,0.026556,0.028855,0.044624
21,0.175000,346,0.001917,-0.009910,0.022285,0.021956,0.005859,-0.008924,-0.023050,0.023928,0.024256,0.030169
21,0.175000,347,0.001917,-0.013852,0.020642,0.021299,0.001588,-0.008924,-0.030278,0.022613,0.034112,0.029184
21,0.175000,348,0.001917,-0.007282,0.017029,0.020971,0.001588,-0.008267,-0.028964,0.023270,0.006516,0.054151
21,0.175000,349,-0.000383,-0.009581,0.021628,0.020971,0.004874,-0.006296,-0.026993,0.024256,0.015715,0.007830
21,0.175000,350,-0.000054,-0.008596,0.020642,0.018014,-0.002682,-0.000383,-0.029292,0.025570,0.008159,0.016043
21,0.175000,351,0.003560,-0.011881,0.020314,0.021299,0.001260,-0.001040,-0.026664,0.016043,0.009473,0.008159
22,0.183333,352,-0.008596,-0.006953,0.019000,0.021628,0.002574,-0.000383,-0.030935,0.029841,0.028855,0.005202
22,0.183333,353,-0.005310,-0.017466,0.019657,0.012101,0.007502,-0.001368,-0.027978,0.028527,0.014401,0.008816
22,0.183333,354,-0.004982,-0.011552,0.018014,0.016372,0.011115,-0.003339,-0.026993,0.030498,0.011444,0.001917
22,0.183333,355,-0.003339,-0.005967,0.020314,0.017686,0.000603,-0.005639,-0.025350,0.030498,0.010458,-0.001697
22,0.183333,356,0.001917,-0.009253,0.020971,0.015058,-0.002682,-0.006296,-0.025678,0.027541,0.012758,0.006845
22,0.183333,357,-0.002025,-0.007939,0.017686,0.016043,-0.003996,-0.003339,-0.026007,0.036083,0.026227,0.010130
22,0.183333,358,-0.003011,-0.008596,0.017357,0.024913,-0.002682,-0.002682,-0.026007,0.034769,0.008159,-0.005639
22,0.183333,359,-0.002682,-0.010895,0.018343,0.013086,0.004874,-0.004982,-0.027321,0.035097,0.019985,0.011115
22,0.183333,360,-0.003668,-0.007939,0.019000,0.017357,-0.000383,-0.005310,-0.034548,0.032797,0.022613,0.008487
22,0.183333,361,0.003560,-0.009253,0.017357,0.015058,0.000603,-0.004325,-0.025678,0.024585,0.003888,0.014072
22,0.183333,362,-0.006624,-0.012209,0.018014,0.015715,-0.000054,-0.006624,-0.030935,0.027870,0.034440,-0.000383
22,0.183333,363,-0.003996,-0.013852,0.014401,0.018014,-0.000383,-0.007610,-0.029292,0.029841,0.027541,0.029512
22,0.183333,364,-0.003668,-0.011881,0.015715,0.014729,-0.002025,-0.005310,-0.031263,0.030826,0.019328,0.020314
22,0.183333,365,-0.007939,-0.007939,0.013744,0.016700,-0.003339,-0.007282,-0.039805,0.031812,0.028855,0.026884
22,0.183333,366,-0.007939,0.000931,0.013086,0.015715,-0.003339,-0.011881,-0.029949,0.031155,0.036083,0.037725
22,0.183333,367,-0.006953,-0.008924,0.018014,0.018671,-0.006953,-0.010895,-0.035534,0.027541,0.057436,0.025242
23,0.191667,368,-0.003996,-0.004325,0.010458,0.018671,-0.010238,-0.015166,-0.036191,0.031483,0.026884,0.049552
23,0.191667,369,-0.005310,-0.004325,0.009144,0.016372,-0.013195,-0.017794,-0.034877,0.028855,0.057108,0.042981
23,0.191667,370,-0.004982,-0.006624,0.009801,0.017029,-0.023379,-0.019108,-0.036191,0.029512,0.040025,0.055465
23,0.191667,371,-0.008267,0.000274,0.008159,0.017686,-0.009581,-0.024364,-0.034220,0.033783,0.028198,0.067620
23,0.191667,372,-0.005310,-0.007610,0.005202,0.023599,-0.010895,-0.025350,-0.033891,0.028527,0.054480,0.074519
23,0.191667,373,-0.006953,-0.010238,0.008816,0.022285,-0.006624,-0.026664,-0.034220,0.029841,0.046267,0.067949
23,0.191667,374,-0.008924,-0.013523,0.008487,0.018014,-0.012538,-0.025678,-0.030606,0.029841,0.040025,0.067620
23,0.191667,375,-0.003011,-0.012538,0.007830,0.020971,-0.011552,-0.027650,-0.030278,0.034769,0.026556,0.058093
23,0.191667,376,-0.007282,-0.006624,-0.003011,0.019657,-0.009581,-0.028307,-0.032249,0.030498,0.027541,0.055794
23,0.191667,377,-0.006296,-0.007282,0.013744,0.006188,-0.008596,-0.028307,-0.034548,0.032140,0.029841,0.055465
23,0.191667,378,-0.007939,-0.007282,0.006845,0.016372,-0.006953,-0.026007,-0.038491,0.030826,0.031155,0.048895
23,0.191667,379,-0.008596,-0.009910,0.007830,0.015386,-0.009910,-0.024364,-0.033891,0.028855,0.023270,0.043638
23,0.191667,380,-0.009253,-0.012866,0.007173,0.017357,-0.010567,-0.024036,-0.038491,0.027541,0.046595,0.044624
23,0.191667,381,-0.009581,-0.008924,-0.004325,0.018343,-0.012538,-0.022393,-0.039476,0.026556,0.050537,0.043967
23,0.191667,382,-0.009581,-0.009253,0.007502,0.014729,-0.011881,-0.023707,-0.040790,0.026556,0.034769,0.016700
23,0.191667,383,-0.009910,-0.007610,0.009144,0.015386,-0.017137,-0.023707,-0.037834,0.022613,0.027870,0.044953
24,0.200000,384,-0.007939,-0.010567,0.007173,0.013415,-0.011881,-0.029949,-0.042104,0.022285,0.025899,0.030498
24,0.200000,385,-0.003996,-0.010895,0.005531,0.015715,-0.016480,-0.022722,-0.040462,0.018343,0.001588,0.015058
24,0.200000,386,-0.009253,-0.012866,0.009144,0.016700,-0.017137,-0.029621,-0.038162,0.023270,-0.011881,0.017357
24,0.200000,387,-0.005639,-0.012209,0.005202,0.019657,-0.015823,-0.038162,-0.036191,0.022613,0.010458,0.019328
24,0.200000,388,-0.007610,-0.011224,0.010458,0.023270,-0.025678,-0.044732,-0.037834,0.023270,0.006188,0.010130
24,0.200000,389,-0.006296,-0.013852,0.013086,0.021299,-0.017137,-0.050646,-0.043747,0.024256,0.003231,0.017029
24,0.200000,390,-0.013523,-0.012209,0.008816,0.021956,-0.016151,-0.055902,-0.036191,0.023270,-0.008596,0.000931
24,0.200000,391,-0.005639,-0.012538,0.006845,0.020642,-0.015166,-0.057545,-0.035862,0.019985,0.001260,0.003231
24,0.200000,392,-0.003011,-0.011552,0.017029,0.017357,-0.013852,-0.053931,-0.033891,0.018014,0.005531,0.014401
24,0.200000,393,-0.001040,-0.013852,0.018671,0.024913,-0.009253,-0.056230,-0.034220,0.012758,-0.007282,0.003888
24,0.200000,394,-0.002354,-0.012209,0.018014,0.029184,-0.009910,-0.048675,-0.037834,0.010787,0.006188,0.000274
24,0.200000,395,-0.000054,-0.013852,0.017686,0.027213,-0.005967,-0.042433,-0.040133,0.007502,-0.001697,0.013744
24,0.200000,396,0.001588,-0.011881,0.011444,0.033783,0.000274,-0.043747,-0.039476,0.006188,0.006188,0.000274
24,0.200000,397,0.004217,-0.013523,0.022942,0.033783,0.003231,-0.037177,-0.034877,0.006516,0.010458,0.014401
24,0.200000,398,0.004217,-0.010567,0.022613,0.034112,0.017029,-0.027978,-0.034877,0.009473,0.011772,0.026556
24,0.200000,399,0.008487,-0.007610,0.023599,0.034769,0.020971,-0.018451,-0.035862,0.010130,0.005202,0.028527
25,0.208333,400,0.010787,-0.013523,0.023599,0.036083,0.025242,-0.014837,-0.037834,-0.000711,0.026227,0.022613
25,0.208333,401,0.011444,-0.004653,0.028198,0.035754,0.028855,-0.007282,-0.034220,0.000931,0.007830,0.026556
25,0.208333,402,0.017357,-0.002682,0.032140,0.036411,0.030826,-0.002682,-0.031263,-0.001040,0.007173,0.021628
25,0.208333,403,0.021628,0.001588,0.033126,0.034440,0.034440,0.001588,-0.032577,-0.000054,0.010458,0.038054
25,0.208333,404,0.026556,0.003560,0.035426,0.032469,0.034440,0.008487,-0.031920,-0.006953,0.007830,0.033126
25,0.208333,405,0.021299,0.013086,0.034440,0.035097,0.032140,0.012758,-0.036519,-0.007282,0.044624,0.028198
25,0.208333,406,0.023599,0.013744,0.030826,0.043967,0.030498,0.016372,-0.034220,-0.009910,0.004545,0.035754
25,0.208333,407,0.022285,0.013744,0.035426,0.034440,0.039368,0.021299,-0.036191,-0.014180,0.007830,0.016043
25,0.208333,408,0.024256,0.008816,0.036083,0.036740,0.031812,0.022613,-0.030606,-0.017466,0.009801,0.017029
